file,energy_chgnet,energy_mace,delta_E,force_mae,force_rmse,force_max_abs
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0171_strain-0.015_perturbed.cif,-2853.000259399414,-2847.632448171411,5.36781122800312,0.011276036415265278,0.017769451380063132,0.12810136697353758
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0184_strain+0.010_perturbed.cif,-2855.178451538086,-2849.92023404513,5.258217492955737,0.00998048545490911,0.015877372239297683,0.10415790949140916
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0184_strain+0.015_perturbed.cif,-2853.4692764282227,-2848.281867089623,5.187409338599537,0.010176121901602614,0.01637915461311111,0.12664034488134251
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0184_strain-0.010_perturbed.cif,-2855.177116394043,-2849.78096403621,5.3961523578327615,0.010673753323002619,0.0162394674385337,0.10729502073321462
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0184_strain-0.015_perturbed.cif,-2853.4536361694336,-2848.018166555994,5.435469613439636,0.010991699993264515,0.017057166868447077,0.12875702325000793
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0006_strain+0.010_perturbed.cif,-2825.758743286133,-2820.4645450967364,5.294198189396411,0.012650627898674497,0.01803005397652782,0.13017444698342873
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0006_strain+0.015_perturbed.cif,-2826.9790649414062,-2821.674218465836,5.30484647557023,0.01215341717608393,0.017600378114534763,0.13113769922546503
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0006_strain-0.010_perturbed.cif,-2814.1170501708984,-2809.044699491962,5.0723506789363455,0.013577151630336359,0.018764699870857812,0.12683690788218005
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0006_strain-0.015_perturbed.cif,-2809.490203857422,-2804.4630388261867,5.027165031235199,0.013967631988047135,0.019595547755722108,0.14503346368322478
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0009_strain+0.010_perturbed.cif,-2830.7607650756836,-2825.484262916463,5.276502159220399,0.012403827434762036,0.017603476071325504,0.11587000755237581
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0009_strain+0.015_perturbed.cif,-2831.9372177124023,-2826.6431154143356,5.2941022980667185,0.012024091956014057,0.017384742810270366,0.1125408403932262
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0009_strain-0.010_perturbed.cif,-2819.401741027832,-2814.301486728509,5.100254299322842,0.013558732805273343,0.01948801885079619,0.14474888990167784
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0009_strain-0.015_perturbed.cif,-2814.773750305176,-2809.7045417029003,5.0692086022754665,0.014014779385439897,0.020364242554465534,0.13631381946564877
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0020_strain+0.010_perturbed.cif,-2831.0333251953125,-2825.676649967965,5.356675227347296,0.011868600753984049,0.016856533983255154,0.10540100637618584
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0020_strain+0.015_perturbed.cif,-2832.2446823120117,-2826.8826059605344,5.362076351477299,0.011967455632377085,0.017502836616706523,0.12617476571906727
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0020_strain-0.010_perturbed.cif,-2819.6884155273438,-2814.550283822784,5.1381317045597825,0.014039651661482022,0.020645819936626054,0.14621425552639
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0020_strain-0.015_perturbed.cif,-2815.0312423706055,-2809.9543580714962,5.076884299109224,0.014296795562198324,0.020593588077206678,0.15036415548684698
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0044_strain+0.010_perturbed.cif,-2833.7005615234375,-2828.3550385513518,5.345522972085746,0.012134798126591921,0.018434381867185424,0.14884989873535792
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0044_strain+0.015_perturbed.cif,-2834.6439361572266,-2829.318098009593,5.325838147633476,0.01231864706625756,0.01894037893631084,0.1400373380507962
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0044_strain-0.010_perturbed.cif,-2823.081398010254,-2817.885574166983,5.195823843270773,0.013301893903178987,0.01914302886370788,0.14267032486627806
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0044_strain-0.015_perturbed.cif,-2818.6290740966797,-2813.5006778248644,5.128396271815291,0.014081956137778521,0.02032122986890957,0.14511251933504232
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0055_strain+0.010_perturbed.cif,-2834.5582962036133,-2829.2515854816593,5.306710721954005,0.012224805509430791,0.017435323413113674,0.11838374283099223
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0055_strain+0.015_perturbed.cif,-2835.3771209716797,-2830.0960988269944,5.2810221446852665,0.012268689500700498,0.017924695888928824,0.10622935897862266
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0055_strain-0.010_perturbed.cif,-2824.403762817383,-2819.1588519857323,5.244910831650486,0.013108009717831786,0.018495209162724943,0.09903858503823426
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0055_strain-0.015_perturbed.cif,-2820.0035095214844,-2814.7866688040085,5.216840717475861,0.013632553525433438,0.019331295961826263,0.10859061860412522
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0069_strain+0.010_perturbed.cif,-2835.4183197021484,-2830.0456024970335,5.3727172051148955,0.01188750903282665,0.01778229768067785,0.14360065650247855
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0069_strain+0.015_perturbed.cif,-2836.045455932617,-2830.7038898072788,5.3415661253384314,0.01194106077289775,0.018206228540943562,0.15896967099564518
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0069_strain-0.010_perturbed.cif,-2825.9536743164062,-2820.6319265751517,5.321747741254512,0.012776738706764884,0.018278331078839773,0.15840493069767825
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0069_strain-0.015_perturbed.cif,-2821.7849731445312,-2816.4912233315117,5.293749813019531,0.013576603412406142,0.019163191333890845,0.1006695119535006
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0085_strain+0.010_perturbed.cif,-2836.414909362793,-2831.091743855359,5.323165507434169,0.012734980634217808,0.019392541798006917,0.14336918927681075
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0085_strain+0.015_perturbed.cif,-2836.733818054199,-2831.4513135574816,5.282504496717593,0.012629185634197345,0.01950454695658866,0.1354627900336891
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0085_strain-0.010_perturbed.cif,-2828.1749725341797,-2822.861221882107,5.3137506520724855,0.013277232547922698,0.020312705084175348,0.1614948651064172
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0085_strain-0.015_perturbed.cif,-2824.275779724121,-2818.984825301188,5.290954422933282,0.014047903937776598,0.02149881809765129,0.17778928296669094
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0134_strain+0.010_perturbed.cif,-2841.6492462158203,-2836.507120914088,5.142125301732449,0.01108283754709159,0.016989823741899567,0.1040329205886038
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0134_strain+0.015_perturbed.cif,-2841.143035888672,-2836.064264632645,5.078771256026812,0.011499326219642149,0.01793970453686931,0.13681367300241554
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0134_strain-0.010_perturbed.cif,-2836.9762420654297,-2831.67261249249,5.303629572939826,0.012336073116696399,0.018608964144689138,0.1320020833599218
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0134_strain-0.015_perturbed.cif,-2834.0267181396484,-2828.697848309588,5.328869830060285,0.012885715728840895,0.019666290529940064,0.13166371545453392
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0183_strain+0.010_perturbed.cif,-2842.1401977539062,-2837.0318894703523,5.108308283553924,0.011995829026265612,0.019481971535648124,0.14613126721474004
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0183_strain+0.015_perturbed.cif,-2840.534210205078,-2835.513592193456,5.020618011621991,0.012322317144704182,0.020061648992881983,0.17721083751602315
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0183_strain-0.010_perturbed.cif,-2841.843795776367,-2836.571654980944,5.272140795423184,0.01176094147438876,0.018671122760287994,0.14341478332471136
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0183_strain-0.015_perturbed.cif,-2839.999771118164,-2834.683081080497,5.316690037667286,0.012172877056328678,0.01934107317139442,0.14352288321485496
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0007_strain+0.010_perturbed.cif,-2782.0618934631348,-2773.514944079914,8.546949383220635,0.028310025836027933,0.04474619932543922,0.25567432119199845
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0007_strain+0.015_perturbed.cif,-2781.818998336792,-2773.3015435395646,8.517454797227401,0.029080604200024857,0.04545150822692268,0.2640912654214618
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0007_strain-0.010_perturbed.cif,-2770.864254951477,-2762.086702477449,8.777552474028198,0.030949660479045307,0.04845675486541846,0.2686728325274238
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0007_strain-0.015_perturbed.cif,-2764.606566429138,-2755.6613899127406,8.945176516397623,0.033828660548959555,0.053123661274005446,0.2699175465814997
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0042_strain+0.010_perturbed.cif,-2801.726873397827,-2793.3584577976726,8.368415600154549,0.027192496767852833,0.04268125408801916,0.27063623796133063
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0042_strain+0.015_perturbed.cif,-2802.298391342163,-2793.9954623327358,8.302929009427316,0.027737080555520335,0.043359858196945746,0.26578339333230117
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0042_strain-0.010_perturbed.cif,-2787.9143238067627,-2779.2852446118195,8.629079194943188,0.030323318551203807,0.04864805170823869,0.3069820645057049
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0042_strain-0.015_perturbed.cif,-2781.253541946411,-2772.4616523027944,8.791889643616742,0.03172086296756867,0.05061173380114982,0.3600779101288159
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0045_strain+0.010_perturbed.cif,-2803.543607711792,-2795.2812987265643,8.262308985227719,0.027652226243895375,0.04276411230046862,0.25775237746388746
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0045_strain+0.015_perturbed.cif,-2804.3913593292236,-2796.180162334116,8.211196995107457,0.02704795966419,0.04205657662612637,0.27973894687276823
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0045_strain-0.010_perturbed.cif,-2789.178590774536,-2780.5018663127557,8.676724461780395,0.02920186390784414,0.04635336713629934,0.2577487039388822
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0045_strain-0.015_perturbed.cif,-2782.415195465088,-2773.5119643688668,8.903231096221134,0.031567986479961396,0.0503933602808825,0.3176607202544699
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0059_strain+0.010_perturbed.cif,-2813.8069009780884,-2805.4715704277332,8.335330550355138,0.026502236964840303,0.042041933619116505,0.2581497853762924
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0059_strain+0.015_perturbed.cif,-2814.980894088745,-2806.7173222153506,8.26357187339454,0.02666724800204196,0.04312785791493683,0.26305853012557134
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0059_strain-0.010_perturbed.cif,-2798.2562007904053,-2789.6164479409636,8.63975284944172,0.029002601102411606,0.04689721427159851,0.3306148102703297
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0059_strain-0.015_perturbed.cif,-2791.2423334121704,-2782.433104988886,8.809228423284367,0.031247343829390924,0.05018952074702792,0.2857307369344584
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0095_strain+0.010_perturbed.cif,-2846.6373596191406,-2838.3924032285286,8.24495639061206,0.024398104345932994,0.038968453255305985,0.23688484124649345
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0095_strain+0.015_perturbed.cif,-2848.562768936157,-2840.33642505607,8.22634388008737,0.02451905736985474,0.03942103592222136,0.22638387208641764
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0095_strain-0.010_perturbed.cif,-2829.37188911438,-2820.945367801847,8.426521312532714,0.027224881036498023,0.044854581878313995,0.30103566636807383
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0095_strain-0.015_perturbed.cif,-2822.3047666549683,-2813.785738401406,8.519028253562283,0.02859336024479667,0.0469337386559188,0.26415488184940017
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0097_strain+0.010_perturbed.cif,-2848.2986583709717,-2840.0556974024803,8.242960968491388,0.023935740052845822,0.038537622728320314,0.2443888727582078
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0097_strain+0.015_perturbed.cif,-2849.9679670333862,-2841.7609139065607,8.207053126825485,0.02343335192158022,0.03781697411948857,0.2518456251818285
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0097_strain-0.010_perturbed.cif,-2831.8406734466553,-2823.422091463115,8.418581983540207,0.025731619893611415,0.04147673072479683,0.274012407175953
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0097_strain-0.015_perturbed.cif,-2825.187035560608,-2816.668758856744,8.518276703864103,0.027608806386706472,0.04507196306466767,0.33021232849728943
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0103_strain+0.010_perturbed.cif,-2854.15043926239,-2846.1345323689457,8.01590689344448,0.023987068716169103,0.04015755923028713,0.23757701304749157
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0103_strain+0.015_perturbed.cif,-2856.294497489929,-2848.3530801221495,7.94141736777965,0.02411669306510258,0.04040622293532094,0.24034901680527931
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0103_strain-0.010_perturbed.cif,-2836.1409130096436,-2827.69923485085,8.441678158793366,0.02577511098081482,0.04121137800307063,0.3231534685972788
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0103_strain-0.015_perturbed.cif,-2828.9436836242676,-2820.3618497255375,8.58183389873011,0.028018194035748966,0.045212018363350204,0.29190405230187877
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0113_strain+0.010_perturbed.cif,-2865.83819770813,-2857.6359747766983,8.202222931431606,0.023185079776041655,0.03899957862897054,0.340114869195578
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0113_strain+0.015_perturbed.cif,-2867.8155632019043,-2859.6676532874408,8.147909914463526,0.022774288082509954,0.03827979282427355,0.23777117339946202
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0113_strain-0.010_perturbed.cif,-2848.7768716812134,-2840.265529541677,8.511342139536282,0.02683321453988164,0.04560549136656607,0.366417260002621
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0113_strain-0.015_perturbed.cif,-2841.950695991516,-2833.3118097201514,8.638886271364754,0.028239459427518616,0.04821688811207436,0.4275921138330103
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0134_strain+0.010_perturbed.cif,-2889.7700786590576,-2881.628502029489,8.14157662956859,0.020937986263922397,0.03432873411216165,0.24307729268227418
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0134_strain+0.015_perturbed.cif,-2892.315065383911,-2884.2224176274613,8.092647756449878,0.020751859698303756,0.03427327896848493,0.263932793096626
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0134_strain-0.010_perturbed.cif,-2871.955171585083,-2863.425779093348,8.529392491735052,0.02348167698137499,0.04016390735006699,0.3506184408098587
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0134_strain-0.015_perturbed.cif,-2865.2069301605225,-2856.5303672072187,8.676562953303801,0.02456904757668391,0.0419502470062029,0.3652989825850607
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0158_strain+0.010_perturbed.cif,-2932.4100799560547,-2923.984619192197,8.4254607638577,0.018212067715304987,0.029621245282564063,0.24284451681189045
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0158_strain+0.015_perturbed.cif,-2935.4956274032593,-2927.163392366667,8.332235036592465,0.01785897762302142,0.029054103136417514,0.2745449397000397
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0158_strain-0.010_perturbed.cif,-2912.574077606201,-2903.725528130395,8.848549475806067,0.020787504559396174,0.03422269546905488,0.26172863241238264
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0158_strain-0.015_perturbed.cif,-2905.4961309432983,-2896.551589361101,8.944541582197417,0.021964327042798205,0.037804884370266745,0.45391827347649283
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0168_strain+0.010_perturbed.cif,-2950.1829891204834,-2942.4095392561867,7.773449864296708,0.01789372966613226,0.027717490979483034,0.32751015166039377
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0168_strain+0.015_perturbed.cif,-2953.7073497772217,-2946.0713339262875,7.6360158509342,0.018144287759934815,0.028321975368270285,0.3275215326375251
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0168_strain-0.010_perturbed.cif,-2929.2844829559326,-2920.7780846405076,8.50639831542503,0.018583294457776144,0.028940666194184703,0.28313444504131624
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0168_strain-0.015_perturbed.cif,-2922.0972118377686,-2913.3982786633132,8.698933174455306,0.019803623233955417,0.030933284417175962,0.31282969056951393
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0174_strain+0.010_perturbed.cif,-2961.667901992798,-2954.605289831641,7.062612161156721,0.016511776391637496,0.02419670682267188,0.185367828108569
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0174_strain+0.015_perturbed.cif,-2965.206117630005,-2958.2996155242145,6.906502105790423,0.016470778077659596,0.02427386505033403,0.2201094108205428
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0174_strain-0.010_perturbed.cif,-2940.611795425415,-2932.762444019929,7.849351405486232,0.018284300922584814,0.02765931602564383,0.29455929802069014
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0174_strain-0.015_perturbed.cif,-2933.4126176834106,-2925.338610324892,8.074007358518429,0.019246025088707926,0.02942276614318371,0.33503391763007007
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0200_strain+0.010_perturbed.cif,-2978.319640159607,-2971.7961501506506,6.523490008956287,0.016092799498321757,0.02353730605957424,0.17856199397538042
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0200_strain+0.015_perturbed.cif,-2982.7367811203003,-2976.1932467340666,6.5435343862336595,0.015887782216933138,0.02333174121963971,0.17204963209699753
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0200_strain-0.010_perturbed.cif,-2952.900297164917,-2946.417927012575,6.4823701523419,0.0179765346464661,0.02524071688803836,0.14672300686986706
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0200_strain-0.015_perturbed.cif,-2944.453088760376,-2938.0310442089976,6.422044551378349,0.018726060023919043,0.02627343385346021,0.19280369260499075
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0042_strain+0.010_perturbed.cif,-2793.230306625366,-2785.069292674103,8.161013951263158,0.02846393732132899,0.04398789206673152,0.2757385215671653
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0042_strain+0.015_perturbed.cif,-2794.261636734009,-2786.160156688973,8.101480045035714,0.028596773958327618,0.04440652747363641,0.2838763443094703
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0042_strain-0.010_perturbed.cif,-2778.322347640991,-2769.6366538474977,8.685693793493556,0.03180189746830751,0.049329682609657755,0.2948434991190553
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0042_strain-0.015_perturbed.cif,-2771.466513633728,-2762.5436924049573,8.922821228770772,0.033960821772731874,0.05290397922387927,0.2743219642162722
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0062_strain+0.010_perturbed.cif,-2811.7946815490723,-2803.751348203252,8.043333345820429,0.0268649845051231,0.04303518396899813,0.3930170740573855
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0062_strain+0.015_perturbed.cif,-2813.084493637085,-2805.0946309590363,7.989862678048667,0.026935975454186283,0.043036313165619226,0.3082379848969527
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0062_strain-0.010_perturbed.cif,-2795.7534284591675,-2787.1792203769146,8.57420808225288,0.03098740893875138,0.05122286096663975,0.3004647637075221
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0062_strain-0.015_perturbed.cif,-2788.7287368774414,-2779.947892455093,8.78084442234831,0.03244108251979941,0.053369427757010354,0.3605279203350158
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0068_strain+0.010_perturbed.cif,-2815.7799367904663,-2807.9652522665274,7.814684523938922,0.026552186673339712,0.04105589106366208,0.2735233591695006
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0068_strain+0.015_perturbed.cif,-2817.375424385071,-2809.572408977663,7.803015407407656,0.02632139270099914,0.04098315559068592,0.3604050966033069
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0068_strain-0.010_perturbed.cif,-2799.1792888641357,-2791.0468098092533,8.132479054882424,0.030346034113238007,0.048376672290304186,0.30650323603691154
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0068_strain-0.015_perturbed.cif,-2792.0498189926147,-2783.729350696347,8.32046829626779,0.03138298470805303,0.04949816819102595,0.32240786705479874
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0107_strain+0.010_perturbed.cif,-2854.991912841797,-2846.8585246857547,8.133388156042201,0.025206753275627918,0.04193045295696052,0.33568392201425334
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0107_strain+0.015_perturbed.cif,-2857.4234619140625,-2849.3664679342182,8.056993979844265,0.025376677412665968,0.04270350406527828,0.37283682519461825
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0107_strain-0.010_perturbed.cif,-2835.790425300598,-2827.3783599291346,8.412065371463541,0.028521314508894557,0.04655179292004148,0.3551381859375202
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0107_strain-0.015_perturbed.cif,-2828.3327655792236,-2819.8663246778597,8.466440901363967,0.029100084870281966,0.047988638289278775,0.42004580821389714
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0120_strain+0.010_perturbed.cif,-2872.4524354934692,-2864.052676502557,8.399758990912233,0.023690516057936397,0.03987519015158398,0.35247992313629106
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0120_strain+0.015_perturbed.cif,-2875.269326210022,-2866.900534215936,8.368791994085768,0.023559146508379633,0.04040860579389403,0.31944377170630656
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0120_strain-0.010_perturbed.cif,-2852.7151498794556,-2844.106533299986,8.608616579469526,0.026236726040593305,0.04363920658338523,0.46374685083170997
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0120_strain-0.015_perturbed.cif,-2845.3640003204346,-2836.6855307280784,8.678469592356123,0.028107586384952355,0.04688872329177352,0.4687511543653111
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0139_strain+0.010_perturbed.cif,-2897.7124462127686,-2889.2584591698833,8.453987042885274,0.02217760093207249,0.03739247105464487,0.34823709396858626
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0139_strain+0.015_perturbed.cif,-2900.7406253814697,-2892.3542462337355,8.38637914773426,0.022143100619301897,0.03709779696082852,0.26535555956737694
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0139_strain-0.010_perturbed.cif,-2877.792881011963,-2869.140463105403,8.652417906560004,0.024793249860126435,0.04291121750253167,0.36846580582468946
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0139_strain-0.015_perturbed.cif,-2870.6530199050903,-2861.9505748330557,8.702445072034607,0.026212687191176535,0.04508942034351202,0.3318931329976218
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0149_strain+0.010_perturbed.cif,-2915.0948181152344,-2906.7744514547812,8.320366660453146,0.020717716375087684,0.034518112389753206,0.296306870633703
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0149_strain+0.015_perturbed.cif,-2918.309606552124,-2910.0830445623433,8.226561989780748,0.020459426301132844,0.03464266379743626,0.31720258173743626
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0149_strain-0.010_perturbed.cif,-2895.255135536194,-2886.4584664264694,8.796669109724462,0.02232038013204316,0.03723241518979904,0.3242580535745927
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0149_strain-0.015_perturbed.cif,-2888.188229560852,-2879.295216402097,8.893013158754911,0.023161747734417235,0.03773142546472431,0.35058229063214297
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0163_strain+0.010_perturbed.cif,-2939.3635482788086,-2932.1864121977997,7.177136081008939,0.019446757049500493,0.029226137018164136,0.2888511864334477
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0163_strain+0.015_perturbed.cif,-2942.8708066940308,-2935.8752658621524,6.995540831878316,0.019122404069661706,0.029263988755783624,0.31800673179261985
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0163_strain-0.010_perturbed.cif,-2918.4039936065674,-2910.4415123215003,7.962481285067042,0.0215245695799543,0.033684782781013355,0.3307551316927495
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0163_strain-0.015_perturbed.cif,-2911.2669467926025,-2903.0792402767693,8.18770651583327,0.0225800539542946,0.03495526970586599,0.342382447624032
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0172_strain+0.010_perturbed.cif,-2955.3454847335815,-2949.137560511008,6.207924222573638,0.01875714852580457,0.027153647085540644,0.16140651237032844
