file,energy_chgnet_meV,energy_mace_meV,delta_E_meV,force_mae_meV_per_A,force_rmse_meV_per_A,force_max_abs_meV_per_A
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0010_strain+0.010_perturbed.cif,-2459155.1971435547,-2456423.177042423,2732.0201011318713,12.206682505681242,17.731327501167808,94.71844955548431
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0010_strain+0.015_perturbed.cif,-2458459.8503112793,-2455736.44004768,2723.410263599362,12.408778938558966,18.027088636048955,102.97107810573289
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0010_strain-0.010_perturbed.cif,-2456026.2756347656,-2453225.9616447845,2800.3139899810776,12.997677224613048,18.755260087353104,118.59836899055267
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0010_strain-0.015_perturbed.cif,-2453591.30859375,-2450763.7888421016,2827.5197516484186,13.44424851256155,19.235219523401426,133.64629069753573
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0031_strain+0.010_perturbed.cif,-2459122.615814209,-2456324.332888238,2798.2829259708524,12.01888734899,18.191255178442077,179.4297487813359
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0031_strain+0.015_perturbed.cif,-2458343.1701660156,-2455548.9051213665,2794.2650446491316,12.2553569148279,18.891494620544734,178.26200976378323
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0031_strain-0.010_perturbed.cif,-2456565.9561157227,-2453679.4103046996,2886.5458110230975,13.04648119510611,18.941678909836817,112.2267477227308
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0031_strain-0.015_perturbed.cif,-2454370.475769043,-2451430.1536348937,2940.322134149261,13.592375835819787,19.856835899535444,114.91783197178984
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0046_strain+0.010_perturbed.cif,-2458090.0382995605,-2455309.95284961,2780.0854499507695,12.248164677825855,18.04629466930093,121.3654139415325
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0046_strain+0.015_perturbed.cif,-2457044.651031494,-2454282.1332331514,2762.517798342742,12.639230117762562,18.683961197551056,133.87795665442567
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0046_strain-0.010_perturbed.cif,-2456463.7565612793,-2453605.8640755364,2857.892485742923,12.626736950352438,18.171641252823097,96.12851260826
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0046_strain-0.015_perturbed.cif,-2454545.3567504883,-2451642.555627972,2902.8011225163937,13.085795477368768,19.081133999933915,109.00818295241163
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0098_strain+0.010_perturbed.cif,-2458988.670349121,-2456275.515475398,2713.154873723164,12.246916153062315,18.65959357739525,117.61150314178269
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0098_strain+0.015_perturbed.cif,-2457560.9397888184,-2454889.637426124,2671.302362694405,12.458261508570418,19.15989021702607,123.6883262608983
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0098_strain-0.010_perturbed.cif,-2458785.9420776367,-2455948.570707056,2837.371370580513,12.73480890777384,18.415192836173368,118.37667494460857
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0098_strain-0.015_perturbed.cif,-2457201.1528015137,-2454322.651766648,2878.5010348656215,13.717629256940404,20.03695585487122,109.0948571969086
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0106_strain+0.010_perturbed.cif,-2459247.6501464844,-2456613.3716797633,2634.2784667210653,11.973538737758993,18.34217013485509,117.72815267309136
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0106_strain+0.015_perturbed.cif,-2457797.920227051,-2455194.235830044,2603.684397006873,12.132285211406984,18.706213253828924,132.06658869540524
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0106_strain-0.010_perturbed.cif,-2459267.978668213,-2456539.769243973,2728.209424240049,12.378597013508879,18.50088720499997,110.8621369890543
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0106_strain-0.015_perturbed.cif,-2457656.7344665527,-2454889.642596798,2767.0918697547168,13.055654083996458,19.471733509214666,110.1489431380054
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0138_strain+0.010_perturbed.cif,-2458950.241088867,-2456535.505028267,2414.736060600262,11.840093568471968,18.313990338378176,122.77022915711973
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0138_strain+0.015_perturbed.cif,-2457048.5496520996,-2454703.323454974,2345.22619712539,12.161184879937588,18.826239785360855,128.82629150435537
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0138_strain-0.010_perturbed.cif,-2460678.4439086914,-2458027.9622541857,2650.481654505711,12.35545349605495,19.503508556732726,150.2493811726112
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0138_strain-0.015_perturbed.cif,-2459514.705657959,-2456797.3442729563,2717.3613850027323,13.303490217356911,20.921429348784407,149.232811328384
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0142_strain+0.010_perturbed.cif,-2459016.7961120605,-2456579.8875890323,2436.908523028251,12.450080311099454,19.253080547832216,120.79508528645295
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0142_strain+0.015_perturbed.cif,-2457000.373840332,-2454638.5917503797,2361.7820899523795,12.734225923553014,19.868185111293872,128.0734440243283
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0142_strain-0.010_perturbed.cif,-2461068.3059692383,-2458416.416003718,2651.8899655202404,12.709925461157374,18.815105805705922,95.41282658258092
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0142_strain-0.015_perturbed.cif,-2459976.4137268066,-2457271.7518524732,2704.6618743333966,13.236747790899726,19.698068298034254,102.81922788405609
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0165_strain+0.010_perturbed.cif,-2456474.895477295,-2454117.4173334436,2357.4781438512728,12.552736665459774,19.53942555243962,135.36947517249848
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0165_strain+0.015_perturbed.cif,-2454075.5729675293,-2451805.6530507165,2269.919916812796,12.8822682551628,20.168951208908293,127.4341725800058
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0165_strain-0.010_perturbed.cif,-2460225.9254455566,-2457660.702481429,2565.222964127548,12.474281358169014,18.962748991965586,112.49116989160837
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0165_strain-0.015_perturbed.cif,-2459606.8801879883,-2456999.1558087347,2607.7243792535737,13.331289793779318,20.10352715389585,114.74417884103815
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0003_strain+0.010_perturbed.cif,-2841839.599609375,-2836458.927355445,5380.67225393001,11.97576828501406,17.05113386694619,102.9402873552799
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0003_strain+0.015_perturbed.cif,-2842996.406555176,-2837604.204562318,5392.201992857736,11.85812134592217,17.12757629730777,116.6746969136824
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0003_strain-0.010_perturbed.cif,-2830583.0001831055,-2825388.8769447515,5194.12323835399,12.480470628611906,17.219998900022485,85.89632896400772
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0003_strain-0.015_perturbed.cif,-2825953.6743164062,-2820805.448498373,5148.22581803333,13.061040359424368,18.145041464188065,93.75979576776544
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0005_strain+0.010_perturbed.cif,-2835457.992553711,-2830147.368355509,5310.624198202044,11.826419800261677,16.592862546612785,109.45502324560596
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0005_strain+0.015_perturbed.cif,-2836708.8317871094,-2831382.0668639964,5326.764923112933,11.995918591854327,16.952785420670466,109.67471556562214
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0005_strain-0.010_perturbed.cif,-2823770.1416015625,-2818666.6134575205,5103.528144042008,13.228069750409587,18.63567478274285,129.57123676102478
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0005_strain-0.015_perturbed.cif,-2819102.668762207,-2814029.2525971597,5073.416165047325,13.669537760640985,19.300086346273343,132.04717398056442
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0040_strain+0.010_perturbed.cif,-2843279.266357422,-2837850.155360298,5429.110997123644,11.583156660117123,16.87487695044109,112.61520645112626
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0040_strain+0.015_perturbed.cif,-2844086.6470336914,-2838687.966628815,5398.680404876359,11.566262655932473,16.855865666026073,107.07789303760626
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0040_strain-0.010_perturbed.cif,-2833393.669128418,-2827991.9136944227,5401.755433995277,12.192595338942166,17.18225041464063,98.6912231562797
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0040_strain-0.015_perturbed.cif,-2829136.4669799805,-2823772.08158854,5364.3853914402425,12.759871319501867,17.68981962503737,93.94056247395838
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0051_strain+0.010_perturbed.cif,-2844477.2720336914,-2839086.924595409,5390.347438282333,11.059264167381802,15.806148422588366,110.510243112024
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0051_strain+0.015_perturbed.cif,-2845053.482055664,-2839690.038014291,5363.444041373208,10.884674869354662,15.806208232969626,102.2249796478543
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0051_strain-0.010_perturbed.cif,-2835621.0708618164,-2830257.4378655115,5363.632996304892,12.110528105741471,16.996457845432275,99.25171874761787
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0051_strain-0.015_perturbed.cif,-2831578.4454345703,-2826239.7483369857,5338.697097584605,12.487718004118536,17.626761292883828,116.48528934102032
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0052_strain+0.010_perturbed.cif,-2844904.5181274414,-2839510.8274667873,5393.6906606541015,11.06019234132123,16.108797727818434,124.34299372591681
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0052_strain+0.015_perturbed.cif,-2845461.654663086,-2840090.6063013244,5371.0483617614955,10.808499652985333,15.876801751551021,95.04608714587062
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0052_strain-0.010_perturbed.cif,-2836150.360107422,-2830766.740312014,5383.6197954081,12.000202298455783,16.73824105119976,101.61650198593168
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0052_strain-0.015_perturbed.cif,-2832142.448425293,-2826780.0920351,5362.356390193105,12.38874838925092,17.54544923399606,111.46794971918706
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0061_strain+0.010_perturbed.cif,-2846711.7309570312,-2841383.860951639,5327.8700053924695,11.565104504257702,17.22384472971196,140.68343132556072
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0061_strain+0.015_perturbed.cif,-2847197.914123535,-2841918.4661382167,5279.447985318489,11.516966816301164,17.241273308749786,139.88528933081784
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0061_strain-0.010_perturbed.cif,-2838316.9174194336,-2832903.5320901894,5413.385329244193,11.520627387179008,16.315630698279513,119.20878334758922
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0061_strain-0.015_perturbed.cif,-2834432.2204589844,-2829011.5812194417,5420.639239542652,12.10701240291388,17.047971044317595,123.70853663521886
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0069_strain+0.010_perturbed.cif,-2846774.482727051,-2841396.271065576,5378.211661474779,11.282384316870345,16.196373332962374,86.04272375480991
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0069_strain+0.015_perturbed.cif,-2847188.5681152344,-2841857.548119966,5331.019995268434,11.010341232707813,16.06294046842642,98.50314067085833
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0069_strain-0.010_perturbed.cif,-2838397.5982666016,-2832937.191305886,5460.40696071554,12.341409017563704,17.890272103051135,112.45858908801574
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0069_strain-0.015_perturbed.cif,-2834447.479248047,-2828985.100640566,5462.378607480787,12.659206395083068,18.3692906385969,118.9037926288203
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0075_strain+0.010_perturbed.cif,-2848901.3671875,-2843532.299887389,5369.067300111055,11.054295273285577,16.52088889287386,132.63073808144782
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0075_strain+0.015_perturbed.cif,-2849130.058288574,-2843797.053814837,5333.004473737441,11.0466053556104,16.70573535849227,138.39488660560414
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0075_strain-0.010_perturbed.cif,-2841348.648071289,-2835915.0621990557,5433.58587223338,11.75081565822467,17.292572402736067,140.73483889381095
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0075_strain-0.015_perturbed.cif,-2837664.4134521484,-2832217.727282812,5446.68616933655,12.195131975294794,18.079411887781173,140.3844503706332
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0083_strain+0.010_perturbed.cif,-2849478.530883789,-2844117.143690441,5361.387193348259,11.088708162429276,16.703191307415672,95.45109486375685
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0083_strain+0.015_perturbed.cif,-2849618.911743164,-2844311.088601069,5307.823142095003,10.867002414810264,16.712065786123272,90.7938526164128
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0083_strain-0.010_perturbed.cif,-2842204.6661376953,-2836706.1139704892,5498.552167206071,12.245742084159652,17.736827041283714,118.76280297032577
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0083_strain-0.015_perturbed.cif,-2838573.2650756836,-2833058.355559071,5514.9095166125335,12.679343205148841,18.674230856241735,134.91992168364885
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0101_strain+0.010_perturbed.cif,-2850779.7241210938,-2845459.108366049,5320.615755044855,10.43588429636056,15.571424549184364,87.20516465659682
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0101_strain+0.015_perturbed.cif,-2850458.9080810547,-2845182.3154708254,5276.592610229272,10.266236250176318,15.505236367186441,98.32429664080212
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0101_strain-0.010_perturbed.cif,-2845177.8411865234,-2839749.348202167,5428.492984356359,11.49440878252788,17.152289116047367,92.32192418306607
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0101_strain-0.015_perturbed.cif,-2842033.7677001953,-2836583.799643209,5449.968056986108,11.786335317740017,17.612657142999783,100.91071077821198
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0171_strain+0.010_perturbed.cif,-2855219.6502685547,-2850046.188404871,5173.461863683537,10.296680144685372,16.280150391093127,150.15622743544645
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0171_strain+0.015_perturbed.cif,-2853631.019592285,-2848535.8971878598,5095.122404425405,10.217485106547088,16.39848969775216,134.85346532299934
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0171_strain-0.010_perturbed.cif,-2854893.684387207,-2849556.4563656226,5337.228021584451,11.052254641509572,17.313075562232573,135.32621105194767
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0171_strain-0.015_perturbed.cif,-2853000.259399414,-2847632.4481714107,5367.811228003353,11.27603641526528,17.769451380063128,128.10136697353755
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0184_strain+0.010_perturbed.cif,-2855178.451538086,-2849920.23404513,5258.217492955737,9.98048545490911,15.877372239297681,104.15790949140916
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0184_strain+0.015_perturbed.cif,-2853469.2764282227,-2848281.867089623,5187.409338599537,10.176121901602613,16.379154613111112,126.64034488134253
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0184_strain-0.010_perturbed.cif,-2855177.116394043,-2849780.9640362104,5396.152357832529,10.67375332300262,16.239467438533698,107.29502073321464
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0184_strain-0.015_perturbed.cif,-2853453.6361694336,-2848018.166555994,5435.4696134394035,10.991699993264517,17.057166868447077,128.75702325000793
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0006_strain+0.010_perturbed.cif,-2825758.743286133,-2820464.5450967364,5294.198189396411,12.650627898674498,18.03005397652782,130.17444698342877
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0006_strain+0.015_perturbed.cif,-2826979.0649414062,-2821674.218465836,5304.846475570463,12.15341717608393,17.60037811453476,131.13769922546498
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0006_strain-0.010_perturbed.cif,-2814117.0501708984,-2809044.699491962,5072.350678936578,13.577151630336356,18.76469987085781,126.83690788218007
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0006_strain-0.015_perturbed.cif,-2809490.203857422,-2804463.0388261867,5027.165031235199,13.967631988047136,19.59554775572211,145.0334636832248
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0009_strain+0.010_perturbed.cif,-2830760.7650756836,-2825484.2629164634,5276.5021592201665,12.403827434762036,17.603476071325506,115.8700075523758
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0009_strain+0.015_perturbed.cif,-2831937.2177124023,-2826643.1154143354,5294.102298066951,12.024091956014058,17.38474281027037,112.54084039322618
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0009_strain-0.010_perturbed.cif,-2819401.741027832,-2814301.486728509,5100.2542993230745,13.558732805273342,19.488018850796188,144.74888990167784
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0009_strain-0.015_perturbed.cif,-2814773.750305176,-2809704.5417029,5069.208602275699,14.014779385439894,20.364242554465537,136.31381946564878
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0020_strain+0.010_perturbed.cif,-2831033.3251953125,-2825676.649967965,5356.675227347296,11.86860075398405,16.856533983255154,105.40100637618583
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0020_strain+0.015_perturbed.cif,-2832244.6823120117,-2826882.6059605344,5362.076351477299,11.967455632377087,17.502836616706524,126.1747657190673
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0020_strain-0.010_perturbed.cif,-2819688.4155273438,-2814550.283822784,5138.13170455955,14.03965166148202,20.645819936626054,146.21425552639
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0020_strain-0.015_perturbed.cif,-2815031.2423706055,-2809954.3580714962,5076.884299109224,14.296795562198325,20.59358807720668,150.36415548684698
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0044_strain+0.010_perturbed.cif,-2833700.5615234375,-2828355.038551352,5345.522972085513,12.134798126591923,18.434381867185426,148.8498987353579
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0044_strain+0.015_perturbed.cif,-2834643.9361572266,-2829318.098009593,5325.838147633709,12.31864706625756,18.94037893631084,140.03733805079617
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0044_strain-0.010_perturbed.cif,-2823081.398010254,-2817885.5741669834,5195.82384327054,13.301893903178987,19.143028863707883,142.67032486627807
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0044_strain-0.015_perturbed.cif,-2818629.0740966797,-2813500.677824864,5128.3962718155235,14.08195613777852,20.32122986890957,145.1125193350423
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0055_strain+0.010_perturbed.cif,-2834558.2962036133,-2829251.5854816595,5306.710721953772,12.22480550943079,17.435323413113675,118.38374283099223
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0055_strain+0.015_perturbed.cif,-2835377.1209716797,-2830096.098826994,5281.022144685499,12.2686895007005,17.924695888928824,106.22935897862266
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0055_strain-0.010_perturbed.cif,-2824403.762817383,-2819158.851985732,5244.910831650719,13.108009717831782,18.49520916272494,99.03858503823426
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0055_strain-0.015_perturbed.cif,-2820003.5095214844,-2814786.6688040085,5216.840717475861,13.632553525433439,19.331295961826264,108.59061860412521
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0069_strain+0.010_perturbed.cif,-2835418.3197021484,-2830045.602497034,5372.717205114663,11.88750903282665,17.78229768067785,143.6006565024785
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0069_strain+0.015_perturbed.cif,-2836045.455932617,-2830703.8898072788,5341.566125338431,11.941060772897748,18.206228540943563,158.96967099564517
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0069_strain-0.010_perturbed.cif,-2825953.6743164062,-2820631.9265751517,5321.747741254512,12.776738706764883,18.278331078839773,158.4049306976783
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0069_strain-0.015_perturbed.cif,-2821784.9731445312,-2816491.223331512,5293.749813019298,13.576603412406143,19.163191333890843,100.66951195350066
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0085_strain+0.010_perturbed.cif,-2836414.909362793,-2831091.743855359,5323.165507433936,12.73498063421781,19.392541798006917,143.36918927681074
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0085_strain+0.015_perturbed.cif,-2836733.818054199,-2831451.3135574814,5282.5044967178255,12.629185634197343,19.50454695658866,135.46279003368912
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0085_strain-0.010_perturbed.cif,-2828174.9725341797,-2822861.221882107,5313.7506520724855,13.277232547922697,20.31270508417535,161.49486510641714
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0085_strain-0.015_perturbed.cif,-2824275.779724121,-2818984.825301188,5290.9544229330495,14.047903937776598,21.498818097651288,177.78928296669096
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0134_strain+0.010_perturbed.cif,-2841649.2462158203,-2836507.1209140876,5142.125301732682,11.082837547091591,16.98982374189957,104.0329205886038
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0134_strain+0.015_perturbed.cif,-2841143.035888672,-2836064.264632645,5078.771256026812,11.49932621964215,17.93970453686931,136.8136730024155
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0134_strain-0.010_perturbed.cif,-2836976.2420654297,-2831672.6124924896,5303.629572940059,12.336073116696399,18.60896414468914,132.0020833599218
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0134_strain-0.015_perturbed.cif,-2834026.7181396484,-2828697.848309588,5328.869830060285,12.885715728840895,19.666290529940067,131.66371545453387
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0183_strain+0.010_perturbed.cif,-2842140.1977539062,-2837031.8894703523,5108.308283553924,11.995829026265612,19.48197153564812,146.13126721474003
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0183_strain+0.015_perturbed.cif,-2840534.210205078,-2835513.5921934564,5020.618011621758,12.322317144704181,20.061648992881985,177.21083751602316
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0183_strain-0.010_perturbed.cif,-2841843.795776367,-2836571.654980944,5272.140795423184,11.760941474388758,18.671122760287993,143.41478332471138
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0183_strain-0.015_perturbed.cif,-2839999.771118164,-2834683.081080497,5316.690037667286,12.172877056328677,19.34107317139442,143.52288321485491
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0007_strain+0.010_perturbed.cif,-2782061.8934631348,-2773514.944079914,8546.949383220635,28.31002583602794,44.746199325439214,255.67432119199844
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0007_strain+0.015_perturbed.cif,-2781818.998336792,-2773301.5435395646,8517.454797227401,29.080604200024858,45.451508226922684,264.0912654214618
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0007_strain-0.010_perturbed.cif,-2770864.254951477,-2762086.7024774486,8777.55247402843,30.949660479045306,48.45675486541845,268.6728325274238
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0007_strain-0.015_perturbed.cif,-2764606.566429138,-2755661.3899127403,8945.176516397856,33.828660548959554,53.12366127400544,269.9175465814997
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0042_strain+0.010_perturbed.cif,-2801726.873397827,-2793358.4577976726,8368.415600154549,27.192496767852834,42.681254088019166,270.6362379613306
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0042_strain+0.015_perturbed.cif,-2802298.391342163,-2793995.462332736,8302.929009427316,27.73708055552033,43.35985819694575,265.78339333230116
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0042_strain-0.010_perturbed.cif,-2787914.3238067627,-2779285.2446118193,8629.07919494342,30.32331855120381,48.6480517082387,306.9820645057049
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0042_strain-0.015_perturbed.cif,-2781253.541946411,-2772461.652302794,8791.889643616974,31.72086296756867,50.61173380114982,360.0779101288159
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0045_strain+0.010_perturbed.cif,-2803543.607711792,-2795281.2987265643,8262.308985227719,27.65222624389538,42.764112300468625,257.75237746388746
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0045_strain+0.015_perturbed.cif,-2804391.3593292236,-2796180.162334116,8211.196995107457,27.047959664189996,42.05657662612637,279.73894687276834
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0045_strain-0.010_perturbed.cif,-2789178.590774536,-2780501.8663127557,8676.724461780395,29.201863907844146,46.35336713629934,257.7487039388822
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0045_strain-0.015_perturbed.cif,-2782415.195465088,-2773511.9643688668,8903.231096221134,31.567986479961398,50.39336028088251,317.6607202544699
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0059_strain+0.010_perturbed.cif,-2813806.9009780884,-2805471.5704277335,8335.330550354905,26.502236964840304,42.041933619116506,258.14978537629236
