file,num_atoms,energy_chgnet_meV_per_atom,energy_mace_meV_per_atom,delta_E_meV_per_atom,force_mae_meV_per_A,force_rmse_meV_per_A,force_max_abs_meV_per_A
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0103_strain-0.010_perturbed.cif,908,-3123.5032081604004,-3114.2062057828743,9.297002377526042,25.77511098081482,41.21137800307063,323.1534685972788
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0103_strain-0.015_perturbed.cif,908,-3115.57674407959,-3106.1253851602837,9.45135891930613,28.018194035748962,45.21201836335021,291.9040523018788
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0113_strain+0.010_perturbed.cif,908,-3156.2094688415527,-3147.176183674778,9.033285166774931,23.185079776041654,38.999578628970546,340.11486919557797
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0113_strain+0.015_perturbed.cif,908,-3158.3871841430664,-3149.413715074274,8.973469068792383,22.774288082509955,38.27979282427355,237.77117339946204
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0113_strain-0.010_perturbed.cif,908,-3137.4194622039795,-3128.0457373807017,9.373724823277826,26.83321453988164,45.60549136656607,366.4172600026209
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0113_strain-0.015_perturbed.cif,908,-3129.901647567749,-3120.3874556389333,9.514191928815762,28.239459427518618,48.21688811207436,427.5921138330102
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0134_strain+0.010_perturbed.cif,908,-3182.5661659240723,-3173.599671838644,8.966494085428167,20.937986263922394,34.32873411216164,243.07729268227416
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0134_strain+0.015_perturbed.cif,908,-3185.3690147399902,-3176.456407078702,8.912607661288348,20.751859698303754,34.273278968484924,263.932793096626
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0134_strain-0.010_perturbed.cif,908,-3162.9462242126465,-3153.552620146859,9.393604065787258,23.48167698137499,40.163907350066985,350.6184408098586
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0134_strain-0.015_perturbed.cif,908,-3155.5142402648926,-3145.9585541929723,9.555686071920263,24.56904757668391,41.95024700620291,365.29898258506074
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0158_strain+0.010_perturbed.cif,908,-3229.5265197753906,-3220.2473779649745,9.27914181041615,18.212067715304986,29.621245282564068,242.84451681189046
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0158_strain+0.015_perturbed.cif,908,-3232.924699783325,-3223.7482294787083,9.176470304616942,17.85897762302142,29.054103136417513,274.5449397000398
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0158_strain-0.010_perturbed.cif,908,-3207.6807022094727,-3197.935603667836,9.745098541636708,20.78750455939618,34.222695469054884,261.7286324123827
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0158_strain-0.015_perturbed.cif,908,-3199.885606765747,-3190.0347900452653,9.850816720481816,21.964327042798203,37.80488437026675,453.9182734764929
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0168_strain+0.010_perturbed.cif,908,-3249.1002082824707,-3240.5391401499855,8.561068132485161,17.89372966613226,27.717490979483035,327.5101516603938
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0168_strain+0.015_perturbed.cif,908,-3252.981662750244,-3244.5719536633123,8.409709086931798,18.144287759934816,28.321975368270287,327.52153263752507
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0168_strain-0.010_perturbed.cif,908,-3226.0842323303223,-3216.7159522472552,9.36828008306702,18.583294457776145,28.9406661941847,283.1344450413162
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0168_strain-0.015_perturbed.cif,908,-3218.1687355041504,-3208.5884126247943,9.580322879356117,19.80362323395542,30.933284417175962,312.8296905695139
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0174_strain+0.010_perturbed.cif,908,-3261.748790740967,-3253.970583515023,7.778207225943788,16.511776391637493,24.19670682267188,185.36782810856903
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0174_strain+0.015_perturbed.cif,908,-3265.6455039978027,-3258.0392241456107,7.606279852192074,16.470778077659595,24.273865050334027,220.10941082054285
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0174_strain-0.010_perturbed.cif,908,-3238.5592460632324,-3229.9145859250316,8.644660138200834,18.284300922584812,27.659316025643832,294.5592980206901
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0174_strain-0.015_perturbed.cif,908,-3230.63063621521,-3221.7385576265333,8.892078588676668,19.246025088707928,29.42276614318371,335.03391763007005
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0200_strain+0.010_perturbed.cif,908,-3280.08770942688,-3272.903249064593,7.1844603622867,16.092799498321757,23.53730605957424,178.56199397538035
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0200_strain+0.015_perturbed.cif,908,-3284.952402114868,-3277.7458664472097,7.2065356676585,15.887782216933134,23.33174121963971,172.04963209699758
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0200_strain-0.010_perturbed.cif,908,-3252.0928382873535,-3244.9536641107657,7.139174176587858,17.9765346464661,25.24071688803836,146.72300686986705
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0200_strain-0.015_perturbed.cif,908,-3242.7897453308105,-3235.7170090407462,7.072736290064313,18.72606002391904,26.27343385346021,192.80369260499083
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0042_strain+0.010_perturbed.cif,908,-3076.244831085205,-3067.2569302578227,8.987900827382418,28.463937321328984,43.98789206673151,275.7385215671652
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0042_strain+0.015_perturbed.cif,908,-3077.380657196045,-3068.458322344684,8.922334851361029,28.596773958327617,44.406527473636416,283.87634430947026
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0042_strain-0.010_perturbed.cif,908,-3059.826374053955,-3050.260631990636,9.565742063319249,31.801897468307512,49.32968260965776,294.84349911905525
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0042_strain-0.015_perturbed.cif,908,-3052.2758960723877,-3042.449000445988,9.826895626399619,33.96082177273187,52.90397922387927,274.32196421627214
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0062_strain+0.010_perturbed.cif,908,-3096.6901779174805,-3087.8318812811144,8.858296636366049,26.8649845051231,43.035183968998126,393.0170740573855
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0062_strain+0.015_perturbed.cif,908,-3098.1106758117676,-3089.3112675760312,8.799408235736337,26.935975454186284,43.03631316561923,308.2379848969527
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0062_strain-0.010_perturbed.cif,908,-3079.023599624634,-3069.5806391816236,9.442960443010179,30.987408938751383,51.22286096663975,300.46476370752214
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0062_strain-0.015_perturbed.cif,908,-3071.287155151367,-3061.616621646578,9.670533504789091,32.44108251979941,53.36942775701035,360.5279203350158
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0068_strain+0.010_perturbed.cif,908,-3101.079225540161,-3092.4727447869245,8.60648075323661,26.55218667333971,41.05589106366208,273.5233591695006
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0068_strain+0.015_perturbed.cif,908,-3102.8363704681396,-3094.2427411648273,8.593629303312355,26.321392700999134,40.98315559068591,360.40509660330684
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0068_strain-0.010_perturbed.cif,908,-3082.796573638916,-3073.840098908869,8.95647473004692,30.346034113238,48.376672290304185,306.50323603691163
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0068_strain-0.015_perturbed.cif,908,-3074.9447345733643,-3065.7812232338624,9.163511339501838,31.382984708053026,49.49816819102594,322.40786705479877
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0107_strain+0.010_perturbed.cif,908,-3144.2642211914062,-3135.3067452486284,8.957475942777819,25.206753275627914,41.93045295696052,335.6839220142533
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0107_strain+0.015_perturbed.cif,908,-3146.942138671875,-3138.068797284381,8.873341387493838,25.37667741266597,42.70350406527828,372.83682519461826
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0107_strain-0.010_perturbed.cif,908,-3123.117208480835,-3113.8528193052143,9.264389175620636,28.52131450889456,46.55179292004148,355.1381859375201
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0107_strain-0.015_perturbed.cif,908,-3114.9039268493652,-3105.5796527289203,9.324274120444898,29.100084870281968,47.988638289278775,420.0458082138971
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0120_strain+0.010_perturbed.cif,908,-3163.493871688843,-3154.243035795768,9.250835893074964,23.6905160579364,39.87519015158398,352.47992313629106
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0120_strain+0.015_perturbed.cif,908,-3166.5961742401123,-3157.3794429690925,9.216731271019853,23.559146508379634,40.408605793894026,319.4437717063065
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0120_strain-0.010_perturbed.cif,908,-3141.756772994995,-3132.275917731262,9.480855263733247,26.236726040593307,43.63920658338523,463.74685083170993
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0120_strain-0.015_perturbed.cif,908,-3133.6607933044434,-3124.103007409778,9.557785894665358,28.107586384952363,46.88872329177353,468.7511543653111
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0139_strain+0.010_perturbed.cif,908,-3191.3132667541504,-3182.002708336876,9.310558417274478,22.177600932072487,37.392471054644865,348.23709396858624
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0139_strain+0.015_perturbed.cif,908,-3194.648265838623,-3185.4121654556557,9.23610038296738,22.143100619301897,37.097796960828525,265.35555956737693
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0139_strain-0.010_perturbed.cif,908,-3169.375419616699,-3159.8463250059503,9.52909461074887,24.793249860126437,42.91121750253167,368.46580582468937
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0139_strain-0.015_perturbed.cif,908,-3161.5121364593506,-3151.9279458513834,9.58419060796723,26.21268719117654,45.08942034351202,331.8931329976217
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0149_strain+0.010_perturbed.cif,908,-3210.4568481445312,-3201.293448738746,9.163399405785185,20.71771637508768,34.518112389753206,296.30687063370294
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0149_strain+0.015_perturbed.cif,908,-3213.9973640441895,-3204.937273747074,9.060090297115494,20.459426301132844,34.64266379743626,317.2025817374363
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0149_strain-0.010_perturbed.cif,908,-3188.6069774627686,-3178.919015888182,9.687961574586552,22.320380132043162,37.23241518979904,324.2580535745926
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0149_strain-0.015_perturbed.cif,908,-3180.824041366577,-3171.02997401112,9.794067355457173,23.16174773441724,37.7314254647243,350.582290632143
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0163_strain+0.010_perturbed.cif,908,-3237.184524536133,-3229.2801896451538,7.904334890979044,19.446757049500494,29.22613701816413,288.8511864334477
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0163_strain+0.015_perturbed.cif,908,-3241.047143936157,-3233.342803812943,7.704340123214024,19.12240406966171,29.263988755783625,318.00673179261986
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0163_strain-0.010_perturbed.cif,908,-3214.1013145446777,-3205.3320620280842,8.769252516593497,21.5245695799543,33.684782781013354,330.7551316927497
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0163_strain-0.015_perturbed.cif,908,-3206.2411308288574,-3197.223832903931,9.017297924926424,22.580053954294602,34.95526970586599,342.382447624032
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0172_strain+0.010_perturbed.cif,908,-3254.7857761383057,-3247.948855188335,6.83692094997059,18.75714852580457,27.15364708554064,161.40651237032844
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0172_strain+0.015_perturbed.cif,908,-3259.0277194976807,-3252.328736276684,6.698983220996524,18.59931315212877,27.498033939658473,162.6902285336613
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0172_strain-0.010_perturbed.cif,908,-3229.6226024627686,-3221.9996852005665,7.622917262202009,20.04310190194256,28.69356646832579,237.96279497575142
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0172_strain-0.015_perturbed.cif,908,-3221.221446990967,-3213.3468090613164,7.874637929650362,20.89143016092427,29.985240015676087,262.2021511448585
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0173_strain+0.010_perturbed.cif,908,-3256.608486175537,-3249.7954394463586,6.813046729178495,18.24687545250186,26.189405509553794,159.17072548906526
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0173_strain+0.015_perturbed.cif,908,-3260.995626449585,-3254.287623555038,6.708002894547008,17.687376796424697,25.563982121361054,177.05128852873997
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0173_strain-0.010_perturbed.cif,908,-3231.6229343414307,-3224.138014356563,7.484919984867702,20.005148871725215,28.014640066507205,149.22960892765678
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0173_strain-0.015_perturbed.cif,908,-3223.2539653778076,-3215.5586414736345,7.695323904173165,20.904617676709734,29.356660877451926,200.14947082836193
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0187_strain+0.010_perturbed.cif,908,-3262.665271759033,-3255.786768365673,6.878503393360006,18.38604588443227,26.888267785915282,177.00359282561783
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0187_strain+0.015_perturbed.cif,908,-3267.324924468994,-3260.481922911049,6.843001557945172,18.147011573766072,27.03996071052763,184.23126348898973
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0187_strain-0.010_perturbed.cif,908,-3235.7661724090576,-3228.763824096847,7.002348312210415,20.407404521266493,28.916428161123424,207.09573806515309
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0187_strain-0.015_perturbed.cif,908,-3226.715564727783,-3219.709605325339,7.005959402444205,21.12078751689946,29.8539525710111,177.5041503140735
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0002_strain+0.010_perturbed.cif,536,-4386.259078979492,-4375.856865867351,10.402213112140998,11.22540623178058,16.75961602008531,137.36609558381633
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0002_strain+0.015_perturbed.cif,536,-4384.605407714844,-4374.237655291632,10.367752423211641,11.198998866170248,16.642353448886258,131.67164133413803
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0002_strain-0.010_perturbed.cif,536,-4382.265567779541,-4371.6508799125895,10.614687866951499,11.9699303135259,17.390852221678227,122.5524181871865
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0002_strain-0.015_perturbed.cif,536,-4378.42321395874,-4367.719746381023,10.703467577717674,12.15847733313626,17.482659389730472,97.91027907504332
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0016_strain+0.010_perturbed.cif,536,-4373.558521270752,-4363.419695045262,10.138826225489538,11.891048438129054,17.147168661482418,95.74454363208588
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0016_strain+0.015_perturbed.cif,536,-4371.999263763428,-4361.884257378259,10.115006385169181,11.655736940863342,16.97402648418226,112.60269386592608
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0016_strain-0.010_perturbed.cif,536,-4369.59171295166,-4359.227270356409,10.364442595251603,12.554915257930618,18.007466187886365,84.33115668825167
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0016_strain-0.015_perturbed.cif,536,-4365.817070007324,-4355.321843156013,10.4952268513116,13.175329581954845,19.090702506916156,92.48042375836468
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0035_strain+0.010_perturbed.cif,536,-4374.295234680176,-4364.06785289869,10.227381781485747,11.31943061256217,16.72783228199907,128.02819110246628
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0035_strain+0.015_perturbed.cif,536,-4372.419834136963,-4362.242830090983,10.17700404597963,11.461630173055353,17.12641955440995,134.3591262177507
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0035_strain-0.010_perturbed.cif,536,-4371.196746826172,-4360.76867260592,10.428074220251801,12.189273416041978,17.613665627184684,122.05375211679294
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0035_strain-0.015_perturbed.cif,536,-4367.681503295898,-4357.143443634359,10.538059661539592,12.631454325223526,18.04973987879563,89.80557446007606
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0039_strain+0.010_perturbed.cif,536,-4373.998165130615,-4363.766424198689,10.231740931926652,12.374134483107818,17.98998276397739,89.52089168797878
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0039_strain+0.015_perturbed.cif,536,-4372.013092041016,-4361.820793492913,10.192298548102372,12.104499361447182,17.838182670528994,99.00992026880357
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0039_strain-0.010_perturbed.cif,536,-4371.484279632568,-4361.082289555732,10.401990076836228,12.775236554856361,18.944687127258277,135.7577302316938
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0039_strain-0.015_perturbed.cif,536,-4368.1159019470215,-4357.615796387271,10.50010555975041,13.196903917748758,19.325244412321045,133.74993184295022
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0049_strain+0.010_perturbed.cif,536,-4375.502586364746,-4365.338954561866,10.163631802880445,11.794423445784625,17.677896224313578,157.63366432914484
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0049_strain+0.015_perturbed.cif,536,-4373.4612464904785,-4363.351355113937,10.109891376541782,11.844189950366179,17.979808220094217,108.84089361229303
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0049_strain-0.010_perturbed.cif,536,-4373.112678527832,-4362.658931453362,10.453747074469902,12.269253178691143,18.548869102019466,178.51946288174872
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0049_strain-0.015_perturbed.cif,536,-4369.683742523193,-4359.10665609823,10.577086424963454,12.751919546846025,19.147227322893176,168.86263156070663
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0066_strain+0.010_perturbed.cif,536,-4374.141216278076,-4364.04664063968,10.094575638396236,12.548550923065589,18.72402347414158,135.21527740776253
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0066_strain+0.015_perturbed.cif,536,-4371.864795684814,-4361.825845435658,10.038950249156187,12.604140925672917,18.86734898923966,117.2388588993245
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0066_strain-0.010_perturbed.cif,536,-4372.7569580078125,-4362.375714515069,10.381243492743124,12.73250843684067,19.386373367308497,137.67037339478657
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0066_strain-0.015_perturbed.cif,536,-4369.598388671875,-4359.084811938319,10.513576733555965,13.212548505030009,20.075375956574533,144.9035605710709
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0077_strain+0.010_perturbed.cif,536,-4376.89733505249,-4366.804412322598,10.092922729892052,11.98902427562334,17.6031869070532,90.14723734713343
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0077_strain+0.015_perturbed.cif,536,-4374.66287612915,-4364.61677759084,10.046098538310616,11.689226269318807,17.110870206613974,95.65384159571727
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0077_strain-0.010_perturbed.cif,536,-4375.184059143066,-4364.778066870795,10.40599227227176,12.215159103941408,17.99294169816447,94.91976627426993
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0077_strain-0.015_perturbed.cif,536,-4371.862888336182,-4361.330646143856,10.532242192325612,12.855242578927879,18.864157121616024,104.22393791744106
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0113_strain+0.010_perturbed.cif,536,-4375.315189361572,-4365.407933296749,9.907256064822832,11.426594015351162,17.783936676775443,147.670355355627
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0113_strain+0.015_perturbed.cif,536,-4372.24006652832,-4362.45589380649,9.784172721830146,11.705147240038272,18.207144883802666,148.10667126001064
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0113_strain-0.010_perturbed.cif,536,-4377.135276794434,-4366.771884284064,10.363392510369522,11.973896266785156,18.008728457187548,126.8042205272784
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0113_strain-0.015_perturbed.cif,536,-4374.805927276611,-4364.31972299663,10.486204279981393,12.52072171073906,18.723988576207418,128.1827186050416
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0174_strain+0.010_perturbed.cif,536,-4369.696140289307,-4360.3264964848095,9.369643804497173,12.361100061556318,19.91112725032807,131.71059732721358
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0174_strain+0.015_perturbed.cif,536,-4365.408420562744,-4356.231736813527,9.176683749216863,12.404974646401561,20.00644050116687,117.96933586372751
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0174_strain-0.010_perturbed.cif,536,-4376.2311935424805,-4366.325790032628,9.905403509852476,12.557480165434141,19.53650847212028,131.58251541270664
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0174_strain-0.015_perturbed.cif,536,-4374.974250793457,-4364.9296076214005,10.044643172056567,12.531770597165096,19.41949839052924,119.24935837004125
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0175_strain+0.010_perturbed.cif,536,-4369.635581970215,-4360.280442310592,9.355139659623092,12.437380683090511,19.96525861540564,149.89108778619288
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0175_strain+0.015_perturbed.cif,536,-4365.433692932129,-4356.274982244506,9.15871068762317,12.544314218175678,20.460138821450716,127.8447790141413
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0175_strain-0.010_perturbed.cif,536,-4376.001834869385,-4366.127751142826,9.874083726558638,12.761103450343478,19.986924336353862,111.21206230650421
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0175_strain-0.015_perturbed.cif,536,-4374.740123748779,-4364.732951679485,10.007172069294029,13.176983541541956,20.60201498933714,126.35356677099546
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0187_strain+0.010_perturbed.cif,536,-4369.255542755127,-4360.037709138959,9.217833616167809,11.817340605475957,18.14726768644423,113.96562916314537
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0187_strain+0.015_perturbed.cif,536,-4365.087985992432,-4356.054116320375,9.033869672056426,11.873123729466757,18.449394776923608,126.18577603158786
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0187_strain-0.010_perturbed.cif,536,-4375.119209289551,-4365.302258123195,9.816951166355466,12.579678195975877,19.945006219433058,140.3424155832973
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0187_strain-0.015_perturbed.cif,536,-4373.824596405029,-4363.85416242986,9.970433975169726,12.925897187295929,20.251938149890506,116.8937304624024
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0192_strain+0.010_perturbed.cif,536,-4368.077754974365,-4358.812058662128,9.265696312237196,12.031747725085603,19.161845849101073,149.8162580937896
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0192_strain+0.015_perturbed.cif,536,-4363.710403442383,-4354.647599297123,9.062804145260088,12.29634268822523,19.63317124260153,152.0133120059589
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0192_strain-0.010_perturbed.cif,536,-4375.162124633789,-4365.349575882945,9.812548750844144,12.265759010004485,18.909203781244674,109.7980753664267
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0192_strain-0.015_perturbed.cif,536,-4373.99959564209,-4364.03458027802,9.965015364069586,12.795800508878836,19.315860772536173,98.76592853253139
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0003_strain+0.010_perturbed.cif,536,-4369.568347930908,-4359.341667994158,10.22667993674986,12.812380737367691,19.039664056500612,118.33422698131812
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0003_strain+0.015_perturbed.cif,536,-4368.267059326172,-4358.113504270436,10.153555055735524,13.146328527536047,19.7613215452515,114.51077020095317
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0003_strain-0.010_perturbed.cif,536,-4363.7213706970215,-4353.196528374638,10.524842322383847,13.588072901147221,20.16009889023654,146.9032970025694
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0003_strain-0.015_perturbed.cif,536,-4359.39359664917,-4348.789301373472,10.60429527569795,14.285275042235357,21.70697384345236,153.49370296211458
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0004_strain+0.010_perturbed.cif,536,-4361.534595489502,-4351.368241297488,10.166354192014296,13.394527313999303,19.60824147642056,105.7215981391056
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0004_strain+0.015_perturbed.cif,536,-4360.358715057373,-4350.26086862414,10.097846433232917,13.740218272283004,20.35151305432616,117.41541910140532
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0004_strain-0.010_perturbed.cif,536,-4355.248928070068,-4344.778970409036,10.469957661031913,14.209540043991685,20.44697455293174,141.16188071961835
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0004_strain-0.015_perturbed.cif,536,-4350.736141204834,-4340.201644111634,10.534497093200116,14.879895875366456,21.657008952555895,141.20188877222955
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0025_strain+0.010_perturbed.cif,536,-4360.403060913086,-4350.238936206809,10.164124706277107,12.61968689022609,19.001338212522263,120.09730240688482
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0025_strain+0.015_perturbed.cif,536,-4358.789920806885,-4348.690794882768,10.099125924116379,13.048639918606439,19.63665043069703,123.34003528865742
