filename,dataset,u_E_A,d_latent_A,strain,temp,termination,facet,u_E_B,d_latent_B
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0119.cif,T1,0.0031951816393042884,0.6374515609484277,0.0,450,Li,100,0.0013857031509027112,0.5161595160180794
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T450_0064.cif,T1,0.01998045648261425,1.0676720285760817,0.0,450,Li,111,0.009951837059683846,0.9478943554805155
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0057.cif,T1,0.02281531939973192,1.2876031892988977,0.0,300,Zr,110,0.010840747296744538,1.1273205604271648
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0079_strain+2_perturbed.cif,T1,0.024328830450654513,1.3031559217986912,2.0,450,La,111,0.012891618442196712,1.1475667589365488
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0144.cif,T1,0.01721385577601688,0.860055114658949,0.0,300,Zr,111,0.008396167623313565,0.7822215114938043
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0082.cif,T1,0.003476692731344562,0.622366945715694,0.0,300,Li,100,0.0015926347983695056,0.506918099340008
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0130.cif,T1,0.0031732757204690058,0.6313016144832666,0.0,300,La,100,0.0012834852359941639,0.508056701772059
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0176.cif,T1,0.0026390086838700404,0.5079165852187211,0.0,450,O,110,0.0011595849371176046,0.3841140651055489
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0195.cif,T1,0.0025189531427948597,0.6481945633817904,0.0,450,La,100,0.0010287958624560572,0.5202085178688824
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0027.cif,T1,0.03159953084113711,1.9868894682687341,0.0,450,La,111,0.015512420249548296,1.6910724926318785
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0036.cif,T1,0.02717227163223238,1.6299376238890213,0.0,450,Zr,110,0.012739026302728143,1.4127284332834913
cellrelaxed_LLZO_010_Li_order4_off__Li_110_slab_heavy_T450_0149_strain-3_perturbed.cif,T1,0.003991633481072586,0.4078855906229977,-3.0,450,Li,110,0.000949049620835891,0.28710400652621243
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0011.cif,T1,0.004291563534047657,0.5713670236267575,0.0,450,Li,100,0.0018261819260516647,0.46201436458652534
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T300_0132.cif,T1,0.004031426355852416,0.4117702924965171,0.0,300,La,100,0.00179873428849611,0.28992247232092677
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0011_strain+2_perturbed.cif,T1,0.0027400831911343617,0.5780007392631579,2.0,450,La,100,0.0019723510475937265,0.45865015838195433
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0065.cif,T1,0.027178262536970994,1.7254201610278572,0.0,450,Zr,111,0.012949228657158389,1.4772419533863979
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T300_0155.cif,T1,0.002785557007311528,0.616928518400559,0.0,300,Zr,100,0.0012202718826697125,0.4923531798889022
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0084.cif,T1,0.024763595062207613,1.5360352773526524,0.0,450,La,111,0.011960355735050167,1.3257064320546672
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0149.cif,T1,0.0026908681418815407,0.6181950303002438,0.0,450,O,100,0.0010133910172673956,0.4893010850800842
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0084.cif,T1,0.024553443768961517,1.4949714372917136,0.0,450,Zr,111,0.01191978086776908,1.2959812838520621
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0126.cif,T1,0.003201776176803078,0.4568405122574443,0.0,300,Li,110,0.0013554980955775078,0.3312453025523291
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T450_0122.cif,T1,0.004696365457748234,0.3817714757061153,0.0,450,La,100,0.0017754951369232915,0.2615218217683373
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0126.cif,T1,0.019543525395309395,1.0829134274387917,0.0,300,Zr,111,0.009389176029920333,0.9569449302759717
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0095.cif,T1,0.003675836837387592,0.42408922929151244,0.0,300,Li,110,0.00157765736525787,0.30199553566512516
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T300_0169.cif,T1,0.007428510191338164,0.3094701169207349,0.0,300,Li,111,0.002213387413750654,0.2630469117020372
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0039_strain-2_perturbed.cif,T1,0.00592043707239626,0.2873051434847644,-2.0,450,Li,110,0.0015828509674605897,0.1865157756320762
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0031.cif,T1,0.02516050309754994,1.489695585135639,0.0,300,Li,111,0.012059591150224591,1.2829334567698951
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0069_strain+3_perturbed.cif,T1,0.024500178651368772,1.2324411904100099,3.0,300,La,111,0.013319417456059086,1.095595966749539
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0035.cif,T1,0.0034810417181681042,0.41574899028775053,0.0,450,O,110,0.0017939814349870436,0.3045714229831571
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0156_strain+2_perturbed.cif,T1,0.014069890693524583,0.5291656274833987,2.0,450,Zr,111,0.007481443187792244,0.5300999172744438
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0031_strain-3_perturbed.cif,T1,0.005165512882198179,0.528427596955068,-3.0,450,Zr,100,0.0011389264787894035,0.41829398921671396
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0039_strain+2_perturbed.cif,T1,0.003390920962925313,0.4215644494189411,2.0,450,Li,110,0.0021209491478181523,0.3092546164758513
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0090.cif,T1,0.0037117297834121867,0.4083689036262047,0.0,300,La,110,0.0016540754755646142,0.28945537954906647
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0019_strain-3_perturbed.cif,T1,0.030265475108079427,2.229275484239513,-3.0,450,Li,111,0.011842075624435025,1.8515278328786642
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T300_0001_strain-3_perturbed.cif,T1,0.008212447659200525,0.10636998347121578,-3.0,300,La,100,0.0019354971199410842,0.04740736915513125
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0034_strain-2_perturbed.cif,T1,0.005605559795645732,0.5159095082454481,-2.0,450,La,100,0.0012892922784730264,0.41305211468215414
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0012.cif,T1,0.004340133966279296,0.5715952443375462,0.0,450,Li,100,0.0018381540915923637,0.4620653384151253
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0154_strain-2_perturbed.cif,T1,0.016120384823790974,0.8661472580874938,-2.0,300,La,111,0.006618675358515229,0.791432025637688
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0120_strain+2_perturbed.cif,T1,0.018860546839596145,0.8958013943965861,2.0,300,La,111,0.010068507576028313,0.8154623360584553
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0181.cif,T1,0.01340036389048631,0.45959612598876204,0.0,300,Zr,111,0.005884282330963102,0.47527799870793885
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T450_0012.cif,T1,0.0043358818635720955,0.34361914821580203,0.0,450,La,110,0.002067962584937357,0.24084136926040484
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0185.cif,T1,0.00880809788175615,0.22231314736378693,0.0,300,Zr,110,0.0014684864951389025,0.14541713366477863
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0027_strain+3_perturbed.cif,T1,0.002532159586070763,0.6128664097381016,3.0,450,Li,100,0.002413714402216888,0.4902733329566857
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T300_0048.cif,T1,0.0032528148343217923,0.5664153797506638,0.0,300,O,100,0.0014086152054841163,0.4470479071836564
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0030_strain+3_perturbed.cif,T1,0.003042323955890947,0.44364577330304467,3.0,450,Li,110,0.0022259650281093914,0.3315177033403588
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0195_strain-3_perturbed.cif,T1,0.003755509339250686,0.43660112043220467,-3.0,450,O,110,0.0006977959189184519,0.31298115457772696
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T300_0034.cif,T1,0.022677804902096983,1.271320291876483,0.0,300,Li,111,0.01106819837649928,1.1097635863770572
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0157.cif,T1,0.002799504360533577,0.495525881343958,0.0,450,O,110,0.0012890685850203254,0.37271826761971005
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0140.cif,T1,0.0094083289011555,0.31761679994426645,0.0,450,Li,111,0.0038050560851146647,0.3474727956454965
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0189.cif,T1,0.00261060133131817,0.6550725864170055,0.0,300,La,100,0.0011908913027842492,0.5281035480847958
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0063.cif,T1,0.002947319451869638,0.5935724507783053,0.0,450,Zr,100,0.0013383460503377683,0.471000249724771
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0130.cif,T1,0.011007078455466224,0.39071269358714417,0.0,450,Li,111,0.004696018236177008,0.41715723777326935
cellrelaxed_LLZO_010_Li_order4_off__Li_110_slab_heavy_T450_0164.cif,T1,0.0025940241470794627,0.5039452493981763,0.0,450,Li,110,0.0012766824705811464,0.37909894934214494
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0188_strain-2_perturbed.cif,T1,0.012657304484430906,0.44690238666660764,-2.0,300,La,111,0.004087136917440815,0.47398345011900306
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T300_0132.cif,T1,0.002932160902219423,0.6113842105828536,0.0,300,O,100,0.001061297365258607,0.4853396453693954
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0045.cif,T1,0.004205093743247493,0.5856077564190593,0.0,450,Li,100,0.0017395868081013389,0.47297043036472675
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T450_0011.cif,T1,0.005863591388800828,0.23248346525797334,0.0,450,La,100,0.002522505624439099,0.1351074100795459
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0189.cif,T1,0.011120292324543285,0.3551714648514623,0.0,450,La,111,0.00419540570540594,0.3889360306471028
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0056.cif,T1,0.003114548665594945,0.5732589843128345,0.0,450,O,100,0.001341926767354151,0.45129434306095617
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0093.cif,T1,0.0033560995116536114,0.6289245096945347,0.0,300,Li,100,0.0015669767794384407,0.5115718608826764
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0045.cif,T1,0.003122614399991721,0.5893559280513998,0.0,450,Zr,100,0.0013778925604600925,0.46735624417809146
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0187.cif,T1,0.002562114677932857,0.6452628842368079,0.0,450,La,100,0.0008883872953345002,0.5175521179419449
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T450_0014_strain-3_perturbed.cif,T1,0.027243160962830894,1.9600753769261692,-3.0,450,Li,111,0.010672863772729895,1.651006758286211
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T450_0124.cif,T1,0.010681147920268707,0.3867067441408523,0.0,450,Li,111,0.0045134576304616284,0.41291162714037155
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0119.cif,T1,0.020499922755092898,1.1729024642777195,0.0,300,Zr,111,0.009741152212053345,1.0275817795498605
cellrelaxed_LLZO_010_Li_order4_off__Li_110_slab_heavy_T450_0117.cif,T1,0.00284962509434002,0.47504489480105005,0.0,450,Li,110,0.0015020428800986605,0.3540723707210822
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0066.cif,T1,0.021113815862113076,1.121060632120903,0.0,450,Zr,110,0.009850903416885015,1.0013751730212381
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0187.cif,T1,0.00803690599397018,0.3069536567926313,0.0,450,Li,111,0.002092931638247254,0.2559955655661572
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T450_0101.cif,T1,0.00363187097862948,0.4216823179330328,0.0,450,La,110,0.0014470677014243342,0.30188092853944815
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T300_0059.cif,T1,0.005367238095182295,0.29454147715666174,0.0,300,La,100,0.002277857616904444,0.18710227357566148
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0139.cif,T1,0.002957838619047956,0.6461170090219335,0.0,450,Li,100,0.0012473014985714518,0.5235707541875254
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0083.cif,T1,0.0032462988375999446,0.5718254561117386,0.0,450,Li,100,0.001291923602599667,0.44867167010713555
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0179.cif,T1,0.0025070063220082824,0.6306137323455712,0.0,300,Li,100,0.0009730067120149127,0.5021729825518788
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0173.cif,T1,0.0028428772885397352,0.48959991039107414,0.0,300,La,110,0.0013173518742479182,0.36181861884592303
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0199.cif,T1,0.0028213634306215145,0.514303874308313,0.0,300,Li,110,0.0011861132486028522,0.38363131607857337
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0096.cif,T1,0.02316100768441909,1.4053658506561755,0.0,450,La,111,0.011186581110805744,1.2198037107545585
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0125.cif,T1,0.0029117441175969374,0.47301496825609296,0.0,450,O,110,0.0013028977623688735,0.3525317229220534
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0072.cif,T1,0.003585909501743625,0.6139810435023791,0.0,300,Li,100,0.0017037859876552223,0.4995071883491624
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0084.cif,T1,0.017288380195118868,0.8030261505458458,0.0,450,Zr,110,0.00784522091319236,0.7490342675724813
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0009.cif,T1,0.03026081775227628,1.8079733105524929,0.0,450,Zr,110,0.014857509438990611,1.5615154085572716
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0185.cif,T1,0.002701336571200004,0.5025315231676842,0.0,450,Li,110,0.0011911234085490365,0.374921573482838
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0056.cif,T1,0.028173174542535904,1.800793688858,0.0,450,La,111,0.013451388335600722,1.540903213497348
cellrelaxed_LLZO_010_Li_order4_off__Li_110_slab_heavy_T300_0023_strain+2_perturbed.cif,T1,0.0026890363079091944,0.47422784741914037,2.0,300,Li,110,0.001988325615563332,0.3573079620204785
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0117.cif,T1,0.0029174972955261337,0.4686306290416259,0.0,300,O,110,0.001276976779001852,0.3468786064997813
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T450_0089.cif,T1,0.0037009070235626586,0.4099562335428984,0.0,450,La,110,0.0016052636130449026,0.29256452979621805
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0045_strain-3_perturbed.cif,T1,0.026719892538535135,1.924493090165521,-3.0,450,Li,111,0.010403496393662037,1.6052047212171467
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0057.cif,T1,0.0030707084854751303,0.5936209655161632,0.0,450,Zr,100,0.0013457175174683873,0.471516141524911
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0110.cif,T1,0.003444230035741466,0.43997776342317124,0.0,300,Li,110,0.0014903640011118208,0.31631763849532035
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T300_0008.cif,T1,0.004599262754769008,0.33733662010967846,0.0,300,Li,110,0.002045737360115879,0.23106775363405593
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T300_0123.cif,T1,0.013126714849167135,0.5391980466229532,0.0,300,Li,111,0.006129692054504749,0.5314535496663104
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0108.cif,T1,0.01439041429022457,0.6300621063533738,0.0,450,Li,111,0.006645927567608003,0.6074021714528628
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0074.cif,T1,0.02592111872919954,1.6588580071893169,0.0,450,La,111,0.012221559064501591,1.423737778734872
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0082.cif,T1,0.01840113083192314,0.9173896966230715,0.0,300,Zr,110,0.008583326316655851,0.8320060386278091
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0000.cif,T1,0.034055168781464806,2.125801785142387,0.0,450,La,111,0.017050525711436216,1.8027137656602539
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0004_strain+2_perturbed.cif,T1,0.025747244381305497,1.3511731471236177,2.0,450,Li,111,0.013492761777600476,1.1848681603020184
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0143.cif,T1,0.0028872029557215633,0.6154245721965811,0.0,300,Li,100,0.001108315844250544,0.4888853917934962
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T300_0007.cif,T1,0.0030542238349274904,0.5948896814744884,0.0,300,Zr,100,0.0013091186597375577,0.4741339688727917
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0039.cif,T1,0.0038963783072589906,0.5874288833799298,0.0,300,Li,100,0.001868460872386281,0.4769998326337773
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T450_0134.cif,T1,0.004516081652523258,0.39929114383043945,0.0,450,La,100,0.00171238747516348,0.2769162942754763
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0014.cif,T1,0.003834844914517388,0.5278355755279209,0.0,300,Li,100,0.0016925145545327645,0.4133859082326483
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T450_0005.cif,T1,0.004336394224986242,0.34218221386369796,0.0,450,La,110,0.002001145318964051,0.24036099713691206
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0063.cif,T1,0.027410424125521797,1.737813942607474,0.0,450,La,111,0.013277285685596931,1.4900475976875027
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0006.cif,T1,0.03267880957217069,2.053055959491278,0.0,450,Zr,111,0.01599009266795646,1.7404922920297017
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T450_0130.cif,T1,0.009629986050764651,0.3457199017893195,0.0,450,Li,111,0.0038631760532286197,0.3734164241972025
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0062.cif,T1,0.02741565796339549,1.7373685573620132,0.0,450,Zr,111,0.01305060971881905,1.4887726944193498
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T450_0182.cif,T1,0.0027218112138762975,0.4980244053475886,0.0,450,La,110,0.0012425991875232548,0.37164601842340556
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0151.cif,T1,0.002906063794940144,0.6511620512709061,0.0,450,Li,100,0.001279643239736058,0.5277509485511629
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T300_0169.cif,T1,0.0026412704644319137,0.6251688468938241,0.0,300,O,100,0.0010308294049041129,0.49742262872060405
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0048.cif,T1,0.004099106476429009,0.5865098872330912,0.0,450,Li,100,0.0017079009973403224,0.4736918202239173
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T300_0132_strain-3_perturbed.cif,T1,0.0052951813602166945,0.5807151430585993,-3.0,300,La,100,0.0013242823347002677,0.46797591919142717
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0033.cif,T1,0.004639261512474938,0.3507627272083961,0.0,450,Li,110,0.0019561093283475854,0.24291233631026526
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0178.cif,T1,0.008566785638015769,0.23460016762983155,0.0,450,Zr,110,0.0014059786574191044,0.1600157742922656
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T300_0175_strain+3_perturbed.cif,T1,0.005525879589858324,0.3955491299901247,3.0,300,Li,111,0.00274986046812805,0.3184396999291097
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0141.cif,T1,0.0030812380906339422,0.46199844752487096,0.0,300,La,110,0.001410969170863692,0.3366766349989522
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T450_0178.cif,T1,0.0023635846882438236,0.631510117279271,0.0,450,Li,100,0.0008850766645841256,0.5006780003504476
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T450_0086.cif,T1,0.024177609121838733,1.4745262773819756,0.0,450,Zr,111,0.01172159665903291,1.2801774780183575
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T300_0024.cif,T1,0.0032531861821180215,0.557893845754459,0.0,300,O,100,0.0014254573010582389,0.43999190460980064
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T450_0164.cif,T1,0.0040959345049113634,0.43951794557858004,0.0,450,La,100,0.001680784002408557,0.31303781368783623
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T300_0080.cif,T1,0.005159714916178169,0.3302979090526624,0.0,300,La,100,0.0020938501112796886,0.2176960142400434
cellrelaxed_LLZO_010_Li_order0_off__Li_100_slab_heavy_T300_0196.cif,T1,0.002459032952031807,0.6383472368473591,0.0,300,Li,100,0.0009350365885764906,0.5089556888420755
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T300_0142.cif,T1,0.003954063533575321,0.4259959513026806,0.0,300,La,100,0.0017499324865230801,0.30228423098190577
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T450_0079.cif,T1,0.02554316062587635,1.5921871260787075,0.0,450,La,111,0.01227727017578284,1.3717888805793614
cellrelaxed_LLZO_010_La_order0_off__Li_110_slab_heavy_T300_0119.cif,T1,0.0033753362639752293,0.43861897584586573,0.0,300,La,110,0.0015339823573663279,0.31557101049752895
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T450_0007.cif,T1,0.030589612834627355,1.8055269229454562,0.0,450,Zr,110,0.01518393443582711,1.557781235781101
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T450_0142.cif,T1,0.0029063595823902747,0.6117635579778768,0.0,450,Zr,100,0.0011816883470084187,0.4862855375792419
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0060.cif,T1,0.003185892518051524,0.42707208528811974,0.0,450,O,110,0.0016572797057245528,0.3136685705643099
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0132.cif,T1,0.003182373423327823,0.6490660592479095,0.0,300,Li,100,0.001423756933202914,0.5282895530426995
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0200.cif,T1,0.0028351152474847706,0.5110616784712322,0.0,450,Li,110,0.0012780331104178643,0.38215945455519973
cellrelaxed_LLZO_001_Zr_code93_sto__Li_100_slab_heavy_T300_0097.cif,T1,0.002960359048157305,0.6070511111296703,0.0,300,Zr,100,0.0012892178927328246,0.4845085683797767
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0030_strain+2_perturbed.cif,T1,0.002756928824420014,0.47282934133138554,2.0,450,O,110,0.0019104464031861348,0.35979119471378984
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0130.cif,T1,0.002893444668374069,0.6239679249756803,0.0,450,La,100,0.0013526073155190972,0.49938287037000717
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0171.cif,T1,0.0077384376056185734,0.30437112347416195,0.0,450,Li,111,0.0022750425895271494,0.2663063012343535
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0030.cif,T1,0.0038723058100603143,0.5818974554804497,0.0,300,Li,100,0.0018456095320442485,0.4726540490705327
cellrelaxed_LLZO_010_Li_order0_off__Li_111_slab_heavy_T450_0104_strain+2_perturbed.cif,T1,0.013918034503965119,0.5308817874281022,2.0,450,Li,111,0.007239555223230118,0.5296450037022946
cellrelaxed_LLZO_010_La_order0_off__Li_100_slab_heavy_T450_0110.cif,T1,0.0031755172926816984,0.6134722239517064,0.0,450,La,100,0.0013365716021958953,0.4907868390016709
cellrelaxed_LLZO_001_Zr_code93_sto__Li_111_slab_heavy_T300_0150_strain+3_perturbed.cif,T1,0.01495274618296284,0.5581456544388995,3.0,300,Zr,111,0.008430713602332073,0.5506735839926914
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T300_0051.cif,T1,0.0037707906748396945,0.5966973717968342,0.0,300,Li,100,0.0018031706597664034,0.4849375396472878
cellrelaxed_LLZO_010_La_order0_off__Li_111_slab_heavy_T300_0080.cif,T1,0.025317389732130012,1.5590518197026755,0.0,300,La,111,0.012057951915122517,1.3422670615900059
cellrelaxed_LLZO_001_Zr_code93_sto__Li_110_slab_heavy_T300_0170.cif,T1,0.008434123586113715,0.22967608731903497,0.0,300,Zr,110,0.0016830419068764397,0.15457948124048224
cellrelaxed_LLZO_010_Li_order4_off__Li_100_slab_heavy_T450_0091_strain-3_perturbed.cif,T1,0.0058119856177038225,0.5620683779715402,-3.0,450,Li,100,0.001252993071075946,0.45661665643360044
cellrelaxed_LLZO_011_La_code71_sto__Li_100_slab_heavy_T450_0013.cif,T1,0.005875040876107458,0.2334040207453602,0.0,450,La,100,0.002504967321679442,0.13588486005789038
cellrelaxed_LLZO_010_Li_order0_off__Li_110_slab_heavy_T450_0047.cif,T1,0.0043447424382205375,0.36330351254390086,0.0,450,Li,110,0.001833244629984676,0.25297382064091645
cellrelaxed_LLZO_010_Li_order4_off__Li_111_slab_heavy_T450_0120.cif,T1,0.011390080917263517,0.4216267736735397,0.0,450,Li,111,0.0048199545384074605,0.4446863004767844
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0065.cif,T1,0.0031244609468079284,0.5771679579695808,0.0,450,O,100,0.0013121168616571988,0.4544584559644363
